label,problem,algorithm,mode,variation,dvl_fraction,m,problem_k,max_evaluations,seed,cpu_time_seconds,model_training_time,real_evaluation_time,objective_calls,dvl_evaluations,moea_evaluations,sample_size,estimated_points,population_size_final,hypervolume,status,error_message
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,51,0.48393012999440543,0.0,0.044405377499060705,1000,0,1000,0,0,66,0.84573,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,46,163.81561770199914,163.3619352649257,0.04913717630552128,1000,750,250,530,220,68,0.95019,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,47,134.15925132500706,133.49873193513486,0.053058004821650684,1000,500,500,280,220,65,0.9049,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,50,65.0860443309939,64.50937715315376,0.0650584759132471,1000,250,750,125,125,81,0.88717,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,52,0.5715508700232022,0.0,0.049670887063257396,1000,0,1000,0,0,71,0.86602,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,48,133.31284356399556,132.7530429638864,0.04954570918926038,1000,500,500,280,220,79,0.88797,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,47,164.67141111701494,164.16663341512321,0.07631250217673369,1000,750,250,530,220,55,0.94351,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,51,63.19598011000198,62.67346967893536,0.048762541613541543,1000,250,750,125,125,56,0.8011299999999999,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,53,0.5678254169761203,0.0,0.05046566153760068,1000,0,1000,0,0,76,0.85395,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,49,133.2978890539962,132.70544106693706,0.049292034847894683,1000,500,500,280,220,71,0.91382,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,48,164.03070808100165,163.58147205793648,0.04892146584461443,1000,750,250,530,220,64,0.91108,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,52,64.080316890002,63.53994637299911,0.05290161361335777,1000,250,750,125,125,72,0.92257,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,54,0.5635090610012412,0.0,0.048357630003010854,1000,0,1000,0,0,76,0.85295,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,50,135.02570610001567,134.50520258879988,0.04794955026591197,1000,500,500,280,220,77,0.9305,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,49,166.22189014899777,165.77721539422055,0.04916750418487936,1000,750,250,530,220,68,0.89542,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,53,64.64375000700238,64.1281278669776,0.049705933808581904,1000,250,750,125,125,67,0.84398,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,55,0.5617955629713833,0.0,0.04913323649088852,1000,0,1000,0,0,81,0.87548,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,50,165.70898392199888,165.17403452878352,0.04982657515211031,1000,750,250,530,220,71,0.95854,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,51,136.0624367929995,135.45731109409826,0.049812148412456736,1000,500,500,280,220,61,0.8883199999999999,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,54,64.30025717700482,63.78675273616682,0.04938624371425249,1000,250,750,125,125,66,0.88071,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,56,0.5610448569932487,0.0,0.048589857848128304,1000,0,1000,0,0,77,0.89704,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,52,131.1595696650038,130.599836698093,0.05315551889361814,1000,500,500,280,220,66,0.9002600000000001,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,51,164.79036322401953,164.341657102108,0.049403846001951024,1000,750,250,530,220,67,0.9554300000000001,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,55,64.59231615299359,64.07490745489486,0.049058727716328576,1000,250,750,125,125,81,0.92928,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,57,0.5544254409905989,0.0,0.048275313078192994,1000,0,1000,0,0,50,0.75546,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,53,135.36617810602183,134.70634054101538,0.058541358972433954,1000,500,500,280,220,86,0.93329,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,52,162.19644705799874,161.74576402103412,0.05037770021590404,1000,750,250,530,220,53,0.95281,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,56,64.8418664940109,64.33265772010782,0.04933012850233354,1000,250,750,125,125,59,0.87071,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,58,0.5510633300000336,0.0,0.047738523775478825,1000,0,1000,0,0,69,0.88379,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,54,136.72795000800397,136.1869896488497,0.049038028897484764,1000,500,500,280,220,59,0.90178,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,53,164.87665030598873,164.39012534508947,0.03918705994146876,1000,750,250,530,220,64,0.95133,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,57,63.808128661010414,63.27675211208407,0.050564640696393326,1000,250,750,125,125,70,0.83996,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,59,0.630840266996529,0.0,0.049232416931772605,1000,0,1000,0,0,62,0.86,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,55,130.22180634300457,129.56343269633362,0.05300938038271852,1000,500,500,280,220,77,0.91388,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,54,165.20000125298975,164.74675647413824,0.04890802316367626,1000,750,250,530,220,50,0.92528,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,58,64.22897049199673,63.71045753615908,0.04817603449919261,1000,250,750,125,125,71,0.9218200000000001,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,60,0.5592690299963579,0.0,0.04875225434079766,1000,0,1000,0,0,78,0.8337,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,56,133.7394121820107,133.10957482195226,0.05916443045134656,1000,500,500,280,220,80,0.9575,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,55,162.71391074100393,162.259682900185,0.04892122227465734,1000,750,250,530,220,74,0.95199,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,59,65.22857416101033,64.73589372209972,0.05207487219013274,1000,250,750,125,125,69,0.88225,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,pure_moea,pure_moea,0.0,10,3,1000,61,0.29376361600589007,0.0,0.02597868675366044,1000,0,1000,0,0,90,0.85164,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,57,137.57734528000583,137.00862210514606,0.050213898794027045,1000,500,500,280,220,71,0.8764,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,56,164.24275655500242,163.85994498583023,0.04295628846739419,1000,750,250,530,220,66,0.89116,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,60,65.3367620719946,64.81976864885655,0.049522931600222364,1000,250,750,125,125,71,0.91379,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,42,1.8853538860275876,0.0,0.0475343102007173,1000,0,1000,0,0,220,0.88246,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,58,135.66996161200223,135.13571496601799,0.050770353991538286,1000,500,500,280,220,72,0.89224,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,57,163.2939461620117,162.78989807516336,0.046669387113070115,1000,750,250,530,220,67,0.91625,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_25,0.25,10,3,1000,61,64.69263708801009,64.17770728084724,0.04905118735041469,1000,250,750,125,125,70,0.90754,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,43,1.7962100910081062,0.0,0.04667001956840977,1000,0,1000,0,0,220,0.9066000000000001,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,59,132.91184428799897,132.3568192719831,0.05093265156028792,1000,500,500,280,220,66,0.91605,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,58,165.34666252799798,164.8924669578555,0.0491293927480001,1000,750,250,530,220,67,0.9553,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,42,65.23488896602066,63.585077632946195,0.049386557249818,1000,250,750,125,125,220,0.98278,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,44,1.817460120015312,0.0,0.05098623316735029,1000,0,1000,0,0,220,0.81082,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,60,134.1442338959896,133.5858984067745,0.058615018002456054,1000,500,500,280,220,66,0.90875,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,59,167.42684423999162,166.9773258207715,0.0484496999415569,1000,750,250,530,220,58,0.93633,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,43,64.58346274201176,63.14108592501725,0.03827826300403103,1000,250,750,125,125,220,0.98464,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,45,1.8147397189750336,0.0,0.047384744335431606,1000,0,1000,0,0,220,0.86179,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_50,0.5,10,3,1000,61,133.4474120179948,132.86300493290764,0.05006144309299998,1000,500,500,280,220,73,0.9135999999999999,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,60,168.37557710602414,167.92115456820466,0.04915224135038443,1000,750,250,530,220,63,0.88492,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,44,62.04572120402008,61.16838262087549,0.029933619778603315,1000,250,750,125,125,220,0.98047,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,46,1.830811953986995,0.0,0.04711832391330972,1000,0,1000,0,0,220,0.9256900000000001,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,42,136.7934038050007,135.37261253403267,0.05261936809984036,1000,500,500,280,220,220,0.99117,success,
DTLZ4_m10_e1000,DTLZ4,MOEAD,dvl_framework,dvl_75,0.75,10,3,1000,61,166.4556065479992,166.02149829291739,0.04804711980978027,1000,750,250,530,220,58,0.91449,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,45,63.97696024400648,62.30974419307313,0.050427869689883664,1000,250,750,125,125,220,0.98006,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,47,1.8898687490145676,0.0,0.04769910281174816,1000,0,1000,0,0,220,0.9275299999999999,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,43,137.70295452998835,136.32535145635484,0.05072166724130511,1000,500,500,280,220,220,0.98608,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,42,163.80670938600088,162.96902846643934,0.03577376378234476,1000,750,250,530,220,220,0.9925,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,46,65.15635555199697,63.472189722931944,0.051849595532985404,1000,250,750,125,125,220,0.97831,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,48,1.7941050700028427,0.0,0.04684571595862508,1000,0,1000,0,0,220,0.8627,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,44,132.68195047599147,131.2981854212121,0.04851808195235208,1000,500,500,280,220,220,0.98885,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,43,169.42712872399716,168.5005151660589,0.04902774209040217,1000,750,250,530,220,220,0.99048,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,47,64.3945611930103,62.69880477685365,0.046948805247666314,1000,250,750,125,125,220,0.95675,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,49,1.8935772200056817,0.0,0.04713217477547005,1000,0,1000,0,0,220,0.88284,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,45,135.90854021298583,134.46455079698353,0.05087748190271668,1000,500,500,280,220,220,0.98111,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,44,166.9645819819998,166.07124298089184,0.06779771886067465,1000,750,250,530,220,220,0.98762,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,48,64.73733020600048,63.05877025294467,0.049803906527813524,1000,250,750,125,125,220,0.97138,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,50,1.866166879015509,0.0,0.049241571890888736,1000,0,1000,0,0,220,0.88533,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,45,162.48287182298372,161.63568162807496,0.04796492840978317,1000,750,250,530,220,220,0.99023,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,46,136.55521862002206,135.1790410381509,0.049036957178032026,1000,500,500,280,220,220,0.98961,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,49,63.84096996800508,62.18878169890377,0.04882981700939126,1000,250,750,125,125,220,0.97753,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,51,1.0388043650018517,0.0,0.03123180181137286,1000,0,1000,0,0,220,0.9166599999999999,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,47,133.33364282699768,131.88377140986267,0.048332726932130754,1000,500,500,280,220,220,0.99001,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,46,162.82451788100298,162.12813028687378,0.0465077830303926,1000,750,250,530,220,220,0.98966,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,50,65.0587450810126,63.42720913692028,0.04922587375040166,1000,250,750,125,125,220,0.97455,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,52,1.861904516001232,0.0,0.046918044274207205,1000,0,1000,0,0,220,0.87331,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,47,164.24263060602243,163.39535953025916,0.04980658189742826,1000,750,250,530,220,220,0.9857,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,48,137.0829176119878,135.5376286234823,0.04999561604927294,1000,500,500,280,220,220,0.99188,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,51,65.69181035802467,63.96002807703917,0.04726227355422452,1000,250,750,125,125,220,0.98403,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,53,1.834388693998335,0.0,0.06508555286563933,1000,0,1000,0,0,220,0.83643,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,49,132.57756041700486,131.17520645621698,0.049486785515910015,1000,500,500,280,220,220,0.98551,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,48,163.36495851600193,162.50814015688957,0.04939462136826478,1000,750,250,530,220,220,0.99037,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,52,61.85710178097361,60.17847980593797,0.04784012262825854,1000,250,750,125,125,220,0.97942,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,54,1.8253247429965995,0.0,0.047613302507670596,1000,0,1000,0,0,220,0.83351,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,50,136.77178782998817,135.6603970650467,0.03654794007888995,1000,500,500,280,220,220,0.98945,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,49,170.04932126100175,169.45537987101125,0.0474631910037715,1000,750,250,530,220,220,0.98914,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,53,66.62346422500559,64.91913944593398,0.05072908231522888,1000,250,750,125,125,220,0.97874,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,55,1.8741041689936537,0.0,0.0486203916661907,1000,0,1000,0,0,220,0.88586,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,51,134.80958718599868,133.39582187184715,0.04913056010263972,1000,500,500,280,220,220,0.9889599999999998,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,50,169.56931456798338,168.6519684213563,0.048453394061652943,1000,750,250,530,220,220,0.98966,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,54,65.93040805601049,64.23753529106034,0.046939115156419575,1000,250,750,125,125,220,0.97442,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,56,1.8991701329941861,0.0,0.04761654295725748,1000,0,1000,0,0,220,0.863,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,52,136.70797353901435,135.32171177424607,0.048605872405460104,1000,500,500,280,220,220,0.98331,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,51,164.64091214400833,163.79529516381444,0.04869253697688691,1000,750,250,530,220,220,0.98907,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,55,64.43488472301397,62.80297720088856,0.04952652379870415,1000,250,750,125,125,220,0.97653,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,57,1.8451168400060851,0.0,0.04644365448621102,1000,0,1000,0,0,220,0.89683,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,53,137.3519922060077,135.97283545401297,0.04975067975465208,1000,500,500,280,220,220,0.99054,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,52,166.4151855390228,165.48195576970465,0.04929461595020257,1000,750,250,530,220,220,0.9866,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,56,65.05330928802141,63.64709742102423,0.049807470000814646,1000,250,750,125,125,220,0.97252,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,58,1.8291350229992531,0.0,0.047206055460264906,1000,0,1000,0,0,220,0.89249,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,54,133.9313956820115,132.54616756291944,0.04262461158214137,1000,500,500,280,220,220,0.98549,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,53,166.2465128460026,165.40066225483315,0.05022537196055055,1000,750,250,530,220,220,0.9905,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,57,63.24980714599951,61.61758571511018,0.04691046182415448,1000,250,750,125,125,220,0.98055,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,59,1.8613125259871595,0.0,0.0492945893201977,1000,0,1000,0,0,220,0.91186,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,55,133.96433250498376,132.59561386614223,0.049082500219810754,1000,500,500,280,220,220,0.98983,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,54,166.32295105798403,165.36125194709166,0.04925253754481673,1000,750,250,530,220,220,0.98758,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,58,63.93026540798019,62.259427815908566,0.04956309433327988,1000,250,750,125,125,220,0.97472,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,60,1.2815052589867264,0.0,0.030603093066019937,1000,0,1000,0,0,220,0.89989,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,56,137.59853488000226,136.74349823591183,0.03565421936218627,1000,500,500,280,220,220,0.98639,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,55,162.8824493389984,162.00894262225484,0.048617327091051266,1000,750,250,530,220,220,0.98927,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,59,66.70517177399597,65.2183293538983,0.048825360980117694,1000,250,750,125,125,220,0.9774300000000001,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,pure_moea,pure_moea,0.0,10,3,1000,61,1.8303340620186646,0.0,0.043178031424758956,1000,0,1000,0,0,220,0.8838999999999999,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,56,166.572310071002,165.6914135030529,0.048643379588611424,1000,750,250,530,220,220,0.99056,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,57,135.88859172500088,134.46932525609736,0.04922891830210574,1000,500,500,280,220,220,0.98837,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,60,66.31288261999725,64.6855839562777,0.04868299202644266,1000,250,750,125,125,220,0.97921,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,pure_moea,pure_moea,0.0,10,3,1000,42,4.376673097984167,0.0,0.04556081767077558,1000,0,1000,0,0,135,0.97788,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,57,165.70156041299924,165.15667706509703,0.04006514180218801,1000,750,250,530,220,220,0.9896,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,58,135.24890535199665,133.8731517760025,0.04887309137848206,1000,500,500,280,220,220,0.98516,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_25,0.25,10,3,1000,61,63.19730485099717,61.50014429810108,0.0491392595868092,1000,250,750,125,125,220,0.9852399999999999,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,pure_moea,pure_moea,0.0,10,3,1000,43,4.329256472992711,0.0,0.046480767749017105,1000,0,1000,0,0,212,0.95655,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,59,137.20250539598055,135.80478305605357,0.049704770906828344,1000,500,500,280,220,220,0.99274,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,58,166.60339147099876,165.7567605949589,0.04798218508949503,1000,750,250,530,220,220,0.98829,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,dvl_framework,dvl_25,0.25,10,3,1000,42,69.62746172197512,65.2653352409834,0.04861157946288586,1000,250,750,125,125,154,0.99702,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,pure_moea,pure_moea,0.0,10,3,1000,44,3.685201826010598,0.0,0.042136923992075026,1000,0,1000,0,0,114,0.99904,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,60,135.64849142899038,134.8313731631497,0.033591415267437696,1000,500,500,280,220,220,0.98132,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,59,168.99866673801444,168.46022372270818,0.0433180404943414,1000,750,250,530,220,220,0.98876,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,dvl_framework,dvl_25,0.25,10,3,1000,43,68.56856173902634,64.30647400097223,0.053067772852955386,1000,250,750,125,125,148,0.99641,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,60,161.12117702999967,160.25638068577973,0.048017434135545045,1000,750,250,530,220,220,0.99124,success,
DTLZ4_m10_e1000,DTLZ4,NSGAIII,pure_moea,pure_moea,0.0,10,3,1000,45,4.3639742950035725,0.0,0.047245986497728154,1000,0,1000,0,0,112,0.97501,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_50,0.5,10,3,1000,61,136.80381904999376,135.6392297517159,0.045026922482065856,1000,500,500,280,220,220,0.98537,success,
DTLZ4_m10_e1000,DTLZ4,NSGAII,dvl_framework,dvl_75,0.75,10,3,1000,61,165.03148367398535,164.1721405859571,0.04914604657096788,1000,750,250,530,220,220,0.98909,success,
